target,text
0,Had a rlly bad dream  Can't go back to sleep. - http://tweet.sg
4,"@jamesmachan &gt; cream together  okay? now @Hayl3eMarie stop tweeting me lies, and well leave it to the phone "
0,So much for having zero points. 
0,i dont want to do my homework    . . . work 3-10 then buffalo wild wings!!
0,@LittleLiverbird LOL Nah if George our 18mth old doesnt get me up Molly (5) makes sure  Walking her to school wakes me up properly tho!.
4,I go to the school 
4,A man grabbed a live swan by the neck and used it as a weapon to attack his opponent. thankfully the swan escaped unhurt 
4,Dong is great!!  
0,@whitty876 I kNoW uR nOt cAllinG mE a StRanGeR! wHeRe Da hEll hAvE u BeEn? lOl I miSs ParTyinG w/ U GuyS! yU dAsH mi WeH! 
0,@_supernatural_ http://twitpic.com/66l83 - i liked old ruby best. 
0,oh no.... i think i broked my foot 
4,Painted me nails. My fav color. It looks natural  loves itt http://short.to/502w
4,My cousin is a major dork! She keeps texting me about how orgasmic twilight is &amp; how she cnt put down the book  ahah
4,For now Lotro is my precious...... lets hurry to the mines 
0,Damn hot. Im sweating just waiting for the bus &amp; I showered before I went out! Soooo humid 
0,hates making up time at work 
4,"@accrete yeses, just wondering if our clients using screen readers will be able to access it. Will keep an eye out! "
4,@janTDFATL yes she is  shes amazing 
0,@jazupurlife they are m HEROES♥ i wish i could go to a concert but i cant 
4,thinks babyface is cute. 
4,@melody Wow that's an awesome lunch! And dessert too! WOOHOO! 
0,the roaming charges from my european iPhone are enormous so I just switched the whole phone off... 
0,"@petullant sorry to get ur hopes up, but I already have my Costume planned. "
0,"@chibit Haha I saw that on once before, it's totally not as as exciting as being there "
4,has been recieving some very funny but dirty jokes!  keep em comin! haha
4,@Wossy Get a dachshund they are awesome at getting stuck in silly places I should know I breed them! 
4,@KatHernandez Your love is appreciated  #sytycd
0,"For the people that call me, please don't think I'm rude cause I don't talk much. I got 4 ulcers in my mouth and they fucking hurt. "
4,"@djfrogie I thought I was the only one who thought that, Frogie!  it gets automatic repeat EVERYTIME I play it!!"
4,@thebrandbuilder mmm... we get whole grain newtons for the baby... sometimes he gets a couple.. 
0,wtf? there's no chewy candy in my lollipop?! it's supposed to have one.. 
4,@ScruffyPanther I am really really sure he'll tweet you now... 
0,I can still remember how to play Breathe (2AM) on the violin and now I'm sad I don't have one. 
4,"@karla_martin76 i'm fine, thank u "
4,ahh.. i erased my update about losing in a karaoke contest in our family reunion.. LOL. 
4,"@CarolFrohlich Yeah, i am  I'm from Estonia, guess you don't know where it is ;D And you ?"
0,Damn. My mood ring is getting that browny-hue in the middle again. Ahh! 
0,wishes she was going to Glasto 
0,@thedeadbaby awwww you already have enough self-esteem you just dont want me to see you  [[huge sad face]] 
0,Watching Heroes season 3 on iTunes it's pretty good! Neighbours still being as noisy as ever  m
4,"@Mahmoud_Saber Now 4 names, plus you and Wael Abbas? "
0,@kamun I hope you did plenty of study... Blade was awesome and you obviously didn't go to sleep seeing as you twittered 30mins ago... 
4,Is at a graduation party! watching Detriot play    ...txt mehhh
4,Just ran my third 10k in 7 days and set a personal record 
4,Happy Mother's Day Mommies 
0,I'm out if my codiene and nyquil. fml. Friday is for fun not being sick 
0,ya i know i broke my promise of only using my iphone to tweet but the computer was right here 
0,the sj digital library lied to me 
4,@kaspre it hates you too 
0,@yat4ever i'm probably half and half.  By network: Nbc: chuck; heroes; the office; life 
0,Bored out of my mind 
0,@brianpcurran Me too 
0,MALL COP!! Worst movie of 2009.. Not even a chuckle 
4,@TomFelton i vote you already  for mr twitter universe .
4,On my way home...then SLEEP! Seeing Amber Pacific tomorow with the besties 
0,please help us  girl shot by basij dies in front of camera (graphic) http://bit.ly/2fZee8  #iranelection42 minutes ago from web
0,@nick_carter On second thought...I don't love you anymore. 
0,has been in Buena Vista all day long. Not the bar. 
0,@buxtontheblue Can I ask you a favour Nina?Cud you ask Lee or ur brother a good manual for Tamorettis?My Scooter int well(I have Haynes) 
0,@benyameen good night. I hope you have a good day tomorrow. 
0,ww didn't work...i gained it all back    i probably should put down the chips anyway
4,wills    gotta love babis =D
4, Good Morning 
0,Nope  guess not today.
0,Ugh. Can't get a doctor's appt. until tomorrow.  Ahh. Chelsey and Kayla Beth coming over in a couple hours ; softball games later. ;D
0,Read it and weep. I almost did. 
4,THE NEW .......Actuate - 'Crisis Point' TRACK is now available exclusively @ Beatport...grab your copy now!!!! 
0, That is all.
4,"@dyee812 Wow!  That's awesome, you both got a workout "
0,"Yipes, I'm hearing new Vine St entrance @ Zoo is really congested. Drury lot now closed to public.  http://tinyurl.com/omgjym"
4,@Jonasbrothers sweet i can't wait!!!  love you guys i think this album will be insane &lt;3
4,graduation today! 
4,Enjoying breakfast with Mr. poopy pants!  http://twitpic.com/4e97m
0,"@mileycyrus Sorry, but i can't vote for you cos i live in England. It won't let me  I really wanted to vote."
0,14 Most Visually Appealing Free Wordpress Themes. And none of them can be seen on WP.com - http://is.gd/PfbR 
4,she calls me uthie . and i call her ujhie . shes so funny and expressive . omg . she play all the characters so well 
0,Not feeling to well today 
4,@racco don't you just love it. 
4,lala thank god it's Friday 
0,Cannot understand regression analysis. What has that to do with economics again?! I give up. Calling it a day! 
0,mmm house inspection on the 11th. I've got some cleaning to do 
0,"heeeeeeere's DEATH!     R.I.P, Ed McMahon.  I'll remember you "
0,@aaron_bentley hey now.... i resent that.  
0,ow... pobre colmillo. Rest in peace 
0,awww didn't get to use the computer and missed when soul glow was taking calls on say now 
4,"@AshDomination Its mean, i want to put your website to my twitter. ur welcome sweety  where you from? Ireland?"
0,Got to put the invasion of Normandy on hold for Kroger 
0,I hate getting up early  And i hope the sun comes out today! I need a recharge!
4,@thepetshopboy A strong trait of luvvies is that they have lots of anecdotes about funerals.  We need to find you some. Did you see Venus?
0,@P4L is she as sexy as me? @minicoder never followed me back 
4,"We're up to 571,744 Meal Packs delivered.  Find out how to join our giving network: http://twitclicks.com/dfyq"
0,@jordanknight I don't think there is an iPod app for that. 
4,@chicklet7 ha we'll let you off seeing as it's you 
4,@peoplefight  thank you 
0,broken fingernails and a frazzled mind 
0,@JohnLloydTaylor Have fun I tried to win tickets to the sound check party in Denver but it did not work out for me 
4,@geraldq that's really weird. i use local and foreign but never had a problem [that wasn't my own fault  ]
0,@RandallRufino how was last night? Boo! I missed my own music video premiere. 
4,@talkrubbish LOL yip..bikini with polo neck jumper and jeans on top!! 
0,@_aliciaa_ i know 
0,super tired!...i think im going to  be late for school! ahhhhh 
0,am thinking perhaps i should get dressed 
4,@meislila with cream cheese  *semakin menyiksa diri*
4,Going home &amp; prepare to go mini emerge! 
0,@TwistedPeanuts  &lt;3333
0,Feelin rough  paolo nutini was amazing!
0,At the event early even and no one is here yet 
0,taking andrew to the bus station. 
0,still working on home work. i hate this part of high school... 
4,@BusnsCard Somehow Chicago Fire stunt club &amp; grilling steaks should maybe not be in the same tweet   &quot;HA&quot;     
4,@vannavii lmao! Thank you! 
0,@mialuna1 i wanna go to florida! It must be so amazing... I've never been to america 
4,James is going to pay for my Sims 3  If i buy him that batman game thats a 15 tht I want too :3
0,Windows Vista is giving me errors on installing MTP driver! :@ I can't use my Nokia N96 with PC Suite.  I want to backup my contacts!!
0,@jesssicababesss and noo  i had omlette instead. i really cant eat to much in the morning so i had like half of it and was enarly sick haa
4,ahhhhhh! yay! selena gomez is guest starring on sonny with a chance next week!! 
0,@xzenax Bad times for everyone  Whywhywhy do we have to write essays  No fair!
4,"just went to park, played a little football, starting to get a decent colour tan now "
4,"@anggunn Can you get me: yogurts, cheese cream (low fat), olive oil, grapes and bananas. Thanks sweetie. "
0,i hate peeling 
4,@suzshi Ah those are the &quot;Heavy drinking - Windows need a rest&quot; updates 
4,thru buton nothing over j high ugg  
4,hahaha keeping up with the kardashians is freakin' hilarious! I kinda want a bby monkey!  kris makes it look so easy lmao
0,Twitteando antes de desayunar --&gt; Twitteraholico! 
0,@Ian_McM oh no  poor david. The Mallorean was the first time I ever saw my name in print. Very sad.
0,@DrMobs Yep it's a UK spec 3G! 
4,I'll wait till the US open to re cycle all my golf jokes i posted during the masters 
4,i just got saved from getting a comp virus 
4,"@johannadc Oh! Actually she was looking for it as something for me to review for Manga Recon. But yes, ultimately it was to go to me. "
0,Has to go to work tomorow and doesnt want to 
0,@PatriotByte I'm sure I would. Maybe I'd learn something from Bill O'reilly. Too bad you're not really conservatives. 
0,@KlownDogg Yeah me toos! I'm hot and hungry 
4,Good morning 
4,My little man's back from school ! I really missed him it was first day day back after the hols 
0,@Brantanamo I'm hungry  Share some pasta with me! hahahaha
0,Dude! You mean nothing to me now but it doesnt seem like it 
4,"Creating a Life &amp; Dream in Kabul and finally going to Ratisbon on the 10th to see my beloved beloved cousin, Desiree "
4,@CMoz Thats a relief ..........40 mins to go........till Monday evening.....  D
0,"Oh crap,never mind,I just forgot that this job isn't for me,this stinks  it's all commission based,wah wah"
4,"Macaroni and cheese, a roaring fire, a cat on my lap and a movie=comfort. "
0,"Have to get up early for school tomorrow   too tired.....but I know I'll be able to do it anyways, lol! ;)"
4,@YouthPad  I was named kirti on birth but my dad changed it to kriti cuz it 'sounded cooler' just like u said!
0,@idonahue SORRY about me at bike polo dude. i had a weird day  hope to see ya soon!
4,"@pchaganti concur with http://tr.im/kmVl, but people can't wait. Don't stop making VAS. When clouds become a commodity, do &quot;cross-cloud&quot; "
4,@DJSHOWNTELL so I decided to join the club! I'm building a mountain next door to my crib!!! Maybe a volcano next hmmm. LMAO 
0,Upset with myself for not eating properly this afternoon so I could go on bike ride this evening.  x x
4,awww. the suns gone in! sod it. i shall wear my wellies 
4,Everyone going jb tonight HAVE FUN  xo
0,@BoggyCreekBeast I will.  I never got around to readying that werewolf story yet either   do most of my reading in the winter
0,isPlayer Has Died! Sorry 
4,STRIKE BABY  we've got our first big sponsor for the show  *happy*
0,@BabeHound I'm tryna get over my cold  its so sad ... all i can do is lay in bed
0,"@thinktrain Aristotle said that? LOVE IT!! I really miss having a doggy   If you ever need a sitter, let me know "
0,aw so sad my digital camera went from kinda crappy pictures to not taking any  this is why I cant have nice things!!!
0,massage was good... still a bit sore tho  TGIF tomorrow!
0,@klbjsaa It Really was I'll so have to try it but I want 2 finish the series I started &amp; well the book stores don't have the 2nd or 3rd 
0,Louie Is sad one of his friends has their gpa n the hospital  my thoughts r w u &amp; ur family sir!!!
0,@brookstuh am I not good enough 
0,@twitter Hi. somethings wrong with my twitter. i can't reply to anything or delete 
4,"Folks...do try bing before trashing it  it has some very decent features and it sounds a promising product, feature-wise!"
